1	1000/1000	113	0	data/refs/53.fa	CP000969.1 Thermotoga sp. RQ2, complete genome
1	1000/1000	29	0	data/refs/54.fa	CP001230.1 Persephonella marina EX-H1, complete genome
0.989899	808/1000	20	0	data/refs/55.fa	AE017221.1 Thermus thermophilus HB27, complete genome
1	1000/1000	24	0	data/refs/56.fa	AE017226.1 Treponema denticola ATCC 35405, complete genome
1	1000/1000	17	0	data/refs/57.fa	BX571656.1 Wolinella succinogenes DSM 1740, complete genome
0.99761	951/1000	5	0	data/refs/58.fa	[30 seqs] NZ_KQ961402.1 Zymomonas mobilis strain ATCC 31823 Scaffold1, whole genome shotgun sequence [...]
1	1000/1000	47	0	data/refs/59.fa	[5 seqs] NZ_CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005, whole genome shotgun sequence [...]
1	1000/1000	46	0	data/refs/60.fa	[11 seqs] NZ_CH959317.1 Sulfitobacter sp. NAS-14.1 scf_1099451320472, whole genome shotgun sequence [...]
0.999952	999/1000	18	0	data/refs/61.fa	[47 seqs] NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence [...]
1	1000/1000	40	0	data/refs/62.fa	BA000023.2 Sulfolobus tokodaii str. 7 DNA, complete genome
0.998206	963/1000	6	0	data/refs/63.fa	[4 seqs] NC_011663.1 Shewanella baltica OS223, complete genome [...]
